RCD,Symbol_or_reported_abbr,HGNC_ID,ENSG_stable,Dependence,Evidence,Exp_organism,Pathway,Confidence,Experiments,Caution,UniProtAC,PMID,Remark,Latest_update,Data_source,Gene_type_hgnc_locus_type_or_other
Ferroptosis,PPARG,HGNC:9236,ENSG00000132170,_NA_,PPARG drives ferroptosis in DCs.,Mice,PPARG :+: Ferroptosis,Validated,0,_NA_,P37231,34478917,_NA_,02/24/2022,FerrDb team,gene with protein product
Ferroptosis,TLR4,HGNC:11850,ENSG00000136869,_NA_,Inhibition of TLR4 prevents the activation of ferroptosis following HIBD.,"Human, rat","TLR4 :-: SLC7A11, SLC7A11 :-: Ferroptosis, TLR4 :-: GPX4, GPX4 :-: Ferroptosis, TLR4 :+: oxidative stress, oxidative stress :+: Ferroptosis, TLR4 :+: mitochondrial injury, mitochondrial injury :+: Ferroptosis",Validated,0,_NA_,O00206,34343528,_NA_,02/24/2022,FerrDb team,gene with protein product
Ferroptosis,IL6,HGNC:6018,ENSG00000136244,_NA_,Interleukin-6 promotes ferroptosis in bronchial epithelial cells by inducing reactive oxygen species-dependent lipid peroxidation and disrupting iron homeostasis.,Human,"IL6 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, IL6 :+: Fe2, Fe2 :+: Ferroptosis",Validated,0,_NA_,P05231,34402724,_NA_,02/24/2022,FerrDb team,gene with protein product
Ferroptosis,MIR335,HGNC:31773,ENSG00000199043,_NA_,miR-335 promotes ferroptosis by targeting ferritin heavy chain 1 in in vivo and in vitro models of Parkinson's disease.,Rat,"miR-335 :-: FTH1, FTH1 :-: iron release, iron release :+: Ferroptosis, miR-335 :-: FTH1, FTH1 :-: Lipid ROS, Lipid ROS :+: Ferroptosis, miR-335 :-: FTH1, FTH1 :+:  mitochondrial membrane potential, mitochondrial membrane potential :-: Ferroptosis",Validated,0,_NA_,_NA_,33649797,_NA_,08/04/2022,FerrDb team,"RNA, micro"
Ferroptosis,ATF3,HGNC:785,ENSG00000162772,_NA_,"However, ATF3 elevated ferroptosis in SGC7901/DDP and BGC823/DDP cells.",Human,"ATF3 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, ATF3 :+: MDA, MDA :+: Ferroptosis, ATF3 :-: GSH, GSH :-: Ferroptosis, ATF3 :-: Nrf2/Keap1 pathway, Nrf2/Keap1 pathway :-: Ferroptosis",Validated,0,_NA_,P18847,34098867,_NA_,02/24/2022,FerrDb team,gene with protein product
Ferroptosis,HMOX1,HGNC:5013,ENSG00000100292,_NA_,Excessive activation of HO-1 via Nrf2–SLC7A11–HO-1 hierarchy contributes to RPE ferroptosis.,Human,"HMOX1 :+: cellular ferrous accumulation, cellular ferrous accumulation :+: Ferroptosis, HMOX1 :+: TFR, TFR :+: iron accumulation, iron accumulation :+: Ferroptosis, HMOX1 :-: SLC40A1, SLC40A1 :-: iron accumulation, iron accumulation :+: Ferroptosis",Validated,0,_NA_,P09601,33895485,HO-1 in article.,03/02/2022,FerrDb team,gene with protein product
Ferroptosis,HMGB1,HGNC:4983,ENSG00000189403,_NA_,"Collectively, these data revealed the suppression of HMGB1 prevents against glucose-induced ferroptosis in mesangial cells.",Mice,"HMGB1 :+: lactate dehydrogenase, lactate dehydrogenase :+: Ferroptosis, HMGB1 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, HMGB1 :+: ACSL4, ACSL4 :+: Ferroptosis, HMGB1 :-: GPX4, GPX4 :-: Ferroptosis, HMGB1 :-: Nrf2, Nrf2 :-: Ferroptosis",Validated,0,_NA_,P09429,33565572,_NA_,03/02/2022,FerrDb team,gene with protein product
Ferroptosis,EPAS1,HGNC:3374,ENSG00000116016,_NA_,D-mannose-induced downregulation of HIF-2α inhibits OA progression through suppressing chondrocyte ferroptosis.,Mice,"EPAS1 :+: MDA, MDA :+: Ferroptosis, EPAS1 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q99814,34561933,HIF-2 α in article.,03/02/2022,FerrDb team,gene with protein product
Ferroptosis,SNX5,HGNC:14969,ENSG00000089006,_NA_,Super-enhancer-driven Sorting Nexin 5 expression promotes dopaminergic neuronal ferroptosis in Parkinson's disease models.,Rat,"SNX5 :-: GPX4, GPX4 :-: Ferroptosis, SNX5 :+: Lipid peroxidation, Lipid peroxidation :+: Ferroptosis ",Validated,0,_NA_,Q9Y5X3,34134000,_NA_,03/03/2022,FerrDb team,gene with protein product
Ferroptosis,PAQR3,HGNC:30130,ENSG00000163291,_NA_,PAQR3 aggravated ferroptosis in ALL.,Human,"PAQR3 :+: MDA, MDA :+: Ferroptosis, PAQR3 :+: Fe, Fe :+: Ferroptosis, PAQR3 :-: NRF2, NRF2 :-: Ferroptosis",Validated,0,_NA_,Q6TCH7,33955706,_NA_,03/09/2022,FerrDb team,gene with protein product
Ferroptosis,MICU1,HGNC:1530,ENSG00000107745,_NA_,MICU1 deficiency suppresses cold stress-induced ferroptosis.,Human,"MICU1 :+: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,0,_NA_,Q9BPX6,33822458,_NA_,03/09/2022,FerrDb team,gene with protein product
Ferroptosis,NOX4,HGNC:7891,ENSG00000086991,_NA_,NOX4 promotes ferroptosis by oxidative stress-induced lipid peroxidation in human astrocytes.,Mice,"NOX4 :-: Mitochondrial respiration ATP production, Mitochondrial respiration ATP production :-: Impaired mitochondrial metabolism, Impaired mitochondrial metabolism :+: Oxidative stress-induced lipid peroxidation, Oxidative stress-induced lipid peroxidation :+: Ferroptosis",Validated,0,_NA_,Q9NPH5,33774476,_NA_,03/09/2022,FerrDb team,gene with protein product
Ferroptosis,TOR2A,HGNC:11996,ENSG00000160404,_NA_,The data clearly demonstrated that salusin-β might be responsible for HG-induced ferroptosis via inhibiting the Nrf-2 signaling pathway.,Human,"TOR2A :+: Lipid ROS, Lpid ROS :+: Ferroptosis, TOR2A :+: MDA, MDA :+: Ferroptosis, TOR2A :-: GSH, GSH :-: Ferroptosis, TOR2A :-: GPX4, GPX4 :-: Ferroptosis, TOR2A :-: SLC7A11, SLC7A11 :-: Ferroptosis, TOR2A :-: FTH-1, FTH-1 :-: Ferroptosis, TOR2A :-: NRF2, NRF2 :-: Ferroptosis",Predicted,0,"Salusins are found to be translated from an alternatively spliced mRNA of torsion dystonia-related gene (TOR2A). Proteolytic processing of prosalusin (216-amino acid) yields two related peptides of 28 and 20 amino acids, termed salusin-α and salusin-β, respectively.",Q5JU69,34296310,_NA_,03/11/2022,FerrDb team,gene with protein product
Ferroptosis,MIR375,HGNC:31868,ENSG00000198973,_NA_,MiR-375 reduces the stemness of gastric cancer cells through triggering ferroptosis.,Human,"MIR375 :-: SLC7A11, SLC7A11 :+: GSH, GSH :-: Ferroptosis, MIR375 :-: SLC7A11, SLC7A11 :+: cysteine, cysteine :-: Ferroptosis",Validate,0,_NA_,_NA_,34090492,_NA_,03/15/2022,FerrDb team,"RNA, micro"
Ferroptosis,MAP3K14,HGNC:6853,ENSG00000006062,_NA_,NIK Acts Cell Autonomously to Promote Hepatocyte Ferroptosis.,Mice,"MAP3K14 :+: Lipid ROS, Lipid ROS :+: Ferroptosis",Validate,0,_NA_,Q99558,34558831,NIK in article.,03/16/2022,FerrDb team,gene with protein product
Ferroptosis,SIRT3,HGNC:14931,ENSG00000142082,_NA_,"Collectively, our studies indicate that SIRT3 functions to inhibit AKT-dependent mitochondrial metabolism and EMT, leading to ferroptosis and tumor suppression.",Human,"SIRT3 :+: ACSL4, ACSL4 :+: Ferroptosis",Validate,0,_NA_,Q9NTG7,33872694,_NA_,03/16/2022,FerrDb team,gene with protein product
Ferroptosis,CircKDM4C,_NA_,_NA_,_NA_,CircKDM4C upregulates P53 by sponging hsa-let-7b-5p to induce ferroptosis in acute myeloid leukemia.,"Human, mice","CircKDM4C :-: hsa-let-7b-5p, hsa-let-7b-5p :-: P53, P53 :+: Ferroptosis",Validated,0,_NA_,_NA_,33733556,_NA_,03/20/2022,FerrDb team,circular RNA
Ferroptosis,MIR324,HGNC:31767,ENSG00000199053,_NA_,miR-324-3p reverses cisplatin resistance by inducing GPX4-mediated ferroptosis in lung adenocarcinoma cell line A549.,Human,"MIR324 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,_NA_,33662669,_NA_,03/21/2022,FerrDb team,"RNA, micro"
Ferroptosis,QSOX1,HGNC:9756,ENSG00000116260,_NA_,QSOX1 promotes sorafenib-induced ferroptosis by downregulating NRF2 in HCC cells.,Human,"QSOX1 :-: EGFR, EGFR :+: NRF2, NRF2 :-: Ferroptosis",Validated,0,_NA_,O00391,33770521,_NA_,03/21/2022,FerrDb team,gene with protein product
Ferroptosis,MIB2,HGNC:30577,ENSG00000197530,_NA_,Knockdown of MIB2 alleviated neuron death and ferroptosis induced by sevoflurane exposure.,Mice,"MIB2 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q96AX9,34121396,_NA_,03/21/2022,FerrDb team,gene with protein product
Ferroptosis,CLTRN,HGNC:29437,ENSG00000147003,_NA_,"CLTRN overexpression can increase ferroptosis in HCC, and CLTRN can enhance the radiosensitivity of HCC cells through the ferroptosis pathway.",Human,"CLTRN :+: Lipid ROS, Lipid ROS :+: Ferroptosis, CLTRN :+: Fe2+, Fe2+ :+: Ferroptosis, CLTRN :-: GSH, GSH :-: Ferroptosis, CLTRN :-: GPX4, GPX4 :-: Ferroptosis, CLTRN :-: SLC7A11, SLC7A11 :-: Ferroptosis, CLTRN :-: FTH1, FTH1 :-: Ferroptosis, CLTRN :+: ACSL4, ACSL4 :+: Ferroptosis, CLTRN :+: PTGS2, PTGS2 :+: Ferroptosis, CLTRN :+: NOX1, NOX1 :+: Ferroptosis",Validated,0,_NA_,Q9HBJ8,33508374,_NA_,03/21/2022,FerrDb team,gene with protein product
Ferroptosis,KLF2,HGNC:6347,ENSG00000127528,_NA_,"Mechanistically, KLF2 deficiency is sufficient to inhibit ferroptosis on account of the impairment of transcriptional repression of GPX4 and thus promotes the migration and invasion of RCC cells.",Human,"KLF2 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q9Y5W3,34520818,_NA_,03/21/2022,FerrDb team,gene with protein product
Ferroptosis,MIR5096,HGNC:41611,_NA_,_NA_,Ectopically expressed miR-5096 causes ferroptotic cell death by elevating iron accumulation and oxidation of GSH but decreases MMP.,Human,"MIR5096 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,MIR5096 record in HGNC has been withdrawn.,_NA_,34571083,_NA_,03/21/2022,FerrDb team,"RNA, micro"
Ferroptosis,TFRC,HGNC:11763,ENSG00000072274,_NA_,"In conclusion, TFRC increased the iron content, mediated the release of ROS, activated mitophagy, and induced lipid peroxidation, which further promoted the ferroptosis of KGN cells.",Mice,"TFRC :+: iron content, iron content :+: NOX1, NOX1 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, TFRC :+: PINK1, PINK1 :+: mitophagy, mitophagy :+: ACSL4, ACSL4 :+: Ferroptosis, TFRC :+: PINK1, PINK1 :+: mitophagy, mitophagy :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,P02786,34369274,_NA_,03/21/2022,FerrDb team,gene with protein product
Ferroptosis,HOTAIR,HGNC:33510,ENSG00000228630,_NA_,Overexpression of HOTAIR reversed the ferroptosis inhibition effects of PAN in hemin-treated neurons.,Rat,"HOTAIR :-: UPF1, UPF1 :-: ACSL4, ACSL4 :+: Ferroptosis",Validated,0,_NA_,_NA_,33906483,Long non-coding RNA.,03/21/2022,FerrDb team,"RNA, long non-coding"
Ferroptosis,H19,HGNC:4713,ENSG00000130600,_NA_,Over-expression of H19 suppressed cell viability and promoted ferroptosis of BMVECs.,Human,"H19 :-: miR-106b-5p, miR-106b-5p :-: ACSL4, ACSL4 :+: Ferroptosis",Validated,0,_NA_,_NA_,34288826,Long non-coding RNA.,03/21/2022,FerrDb team,"RNA, long non-coding"
Ferroptosis,FOXO4,HGNC:7139,ENSG00000184481,_NA_,"In addition, the inhibitory effects of ENPP2 on DOX-induced ferroptosis were significantly reduced by FoxO4 overexpression, as demonstrated by increased Fe2+ and lipid ROS activity levels, decreased SLC7A11, GPX4 and FPN1 expression, and increased NOX4 expression, which were observed following FoxO4 overexpression (Fig. 6A-C).",Rat,"FOXO4 :-: ENNP2, ENNP2 :-: Ferroptosis",Deduced,0,_NA_,P98177,34296293,_NA_,03/22/2022,FerrDb team,gene with protein product
Ferroptosis,ELAVL1,HGNC:3312,ENSG00000066044,_NA_,Knockdown of ELAVL1 suppresses ferroptosis and H/R injury.,Human,"ELAVL1 :+: autophagy, autophagy :+: Ferroptosis, ELAVL1 :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,Q15717,33568052,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,YTHDC2,HGNC:24721,ENSG00000047188,_NA_,YTHDC2 is an endogenous ferroptosis inducer in LUAD cells.,Human,"YTHDC2 :-: system Xc-, system Xc- :-: Ferroptosis",Validated,0,_NA_,Q9H6S0,33785413,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,DDR2,HGNC:2731,ENSG00000162733,_NA_,DDR2 elevation in recurrent tumor cells contributes to its ferroptosis sensitivity.,Human,DDR2 :+: Ferroptosis,Validated,0,_NA_,Q16832,33603168,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,SLC39A7,HGNC:4927,ENSG00000112473,_NA_,The genetic and chemical inhibition of ZIP7 protect cells against ferroptosis.,Human,SLC39A7 :+: Ferroptosis,Validated,0,_NA_,Q92504,33608508,ZIP7 in article.,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,TRIM46,HGNC:19019,ENSG00000163462,_NA_,"Taken together, these data demonstrate that TRIM46 directly facilitates HG-induced ferroptosis in HRCECs.",Human,"TRIM46 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, TRIM46 :-: GPX4,GPX4 :-: Ferroptosis",Validated,0,_NA_,Q7Z4K8,34487731,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,ACSL1,HGNC:3569,ENSG00000151726,_NA_,These results demonstrate that ACSL1 promotes αESA-triggered cell death.,Human,"ACSL1 :+: αESA, αESA :+: Ferroptosis",Validated,0,_NA_,P33121,33854057,αESA induces ferroptosis in this article.,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,KDM5A,HGNC:9886,ENSG00000073614,_NA_,KDM5A inhibition decreases ferroptosis sensitivity in erPCC.,Human,"KDM5A :-: MPC1, MPC1 :-: Ferroptosis",Validated,0,_NA_,P29375,33741422,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,TRIM21,HGNC:11312,ENSG00000132109,_NA_,Loss of TRIM21 alleviates cardiotoxicity by suppressing ferroptosis induced by the chemotherapeutic agent doxorubicin.,Mice,"TRIM21 :-: (p62/Keap1), (p62/Keap1) :-: Ferroptosis",Validated,0,_NA_,P19474,34233258,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,HMOX1,HGNC:5013,ENSG00000100292,_NA_,HMOX1 upregulation promotes ferroptosis in diabetic atherosclerosis.,Human,"HMOX1 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, HMOX1 :+: iron overload, iron overload :+: Ferroptosis",Validated,0,_NA_,P09601,34508760,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,DPEP1,HGNC:3002,ENSG00000015413,_NA_,Dpep1 knockdown ameliorates cisplatin-induced apoptosis and ferroptosis.,Mice,DPEP1 :+: Ferroptosis,Validated,0,_NA_,P16444,34426578,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,CYGB,HGNC:16505,ENSG00000161544,_NA_,CYGB improved lipid oxidation and increased sensitivity to ferroptosis.,Human,"CYGB :+: p53, p53 :+: YAP1, YAP1 :+: ACSL4, ACSL4 :+: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,0,_NA_,Q8WWM9,33611811,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,IDO1,HGNC:6059,ENSG00000131203,_NA_,Inhibition of IDO prevents reoxygenation-induced ferroptosis.,Mice,"IDO1 :+: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,0,_NA_,P14902,33899121,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,GSTZ1,HGNC:4643,ENSG00000100577,_NA_,GSTZ1 sensitizes hepatocellular carcinoma cells to sorafenib-induced ferroptosis via inhibition of NRF2/GPX4 axis.,Human,"GSTZ1 :+: Lipid ROS, Lipid ROS :+: Ferroptosis, GSTZ1 :+: Fe2+, Fe2+ :+: Ferroptosis, GSTZ1 :-: GPX4, GPX4 :-: Ferroptosis, GSTZ1 :-: SLC7A11, SLC7A11 :-: Ferroptosis, GSTZ1 :-: FTL, FTL :-: Ferroptosis",Validated,0,_NA_,O43708,33931597,_NA_,03/30/2022,FerrDb team,gene with protein product
Ferroptosis,TP53,HGNC:11998,ENSG00000141510,_NA_,p53 promoted SPIO-Serum-induced ferroptosis.,Human,"TP53 :-: SLC7A11, SLC7A11 :+: cysteine, cysteine :+: GPX4, GPX4 :-: Lipid ROS, Lipid ROS :+: Ferroptosis",Validated,0,_NA_,P04637,33469287,_NA_,03/31/2022,FerrDb team,gene with protein product
Ferroptosis,ACO1,HGNC:117,ENSG00000122729,_NA_,Overexpression of IRP1 significantly promotes erastin- and RSL3-induced ferroptosis.,Human,"ACO1 :+: TFRC, TFRC :+: Ferroptosis, ACO1 :-: FPN, FPN :-: Ferroptosis, ACO1 :-: FTH1, FTH1 :-: Ferroptosis",Validated,0,_NA_,P21399,34386079,"IRP1 in article, with increasing oxygen concentrations, ACO1 is converted to IRP1.",04/06/2022,FerrDb team,gene with protein product
Ferroptosis,GJA1,HGNC:4274,ENSG00000152661,_NA_,"Therefore, our results indicated that downregulation of Cx43 can inhibit ferroptosis by restoring the level of SLC7A11 in the system xc- transporter and alleviate cisplatin-induced AKI.","Human, mice","GJA1 :-: SLC7A11, SLC7A11 :+: GSH, GSH :-: Ferroptosis",Validated,0,_NA_,P17302,34785303,Cx43 in article.,04/06/2022,FerrDb team,gene with protein product
Ferroptosis,IREB2,HGNC:6115,ENSG00000136381,_NA_,IRP2 Silencing Attenuated Hemin-Induced Ferroptosis in Primary Neurons in vitro.,Mice,"IREB2 :-: FPN, FPN :-: Ferroptosis, IREB2 :-: FTH1, FTH1 :-: Ferroptosis",Validated,0,_NA_,P48200,34307348,IRP2 in article.,04/06/2022,FerrDb team,gene with protein product
Ferroptosis,SLC7A11,HGNC:11059,ENSG00000151012,_NA_,SLC7A11 Induces Ferroptosis in NSCLC Cells.,Human,SLC7A11 :+: Ferroptosis,Validated,0,SLC7A11 is a suppressor in most research.,Q9UPY5,34722314,_NA_,04/06/2022,FerrDb team,gene with protein product
Ferroptosis,PGRMC1,HGNC:16090,ENSG00000101856,_NA_,Our data suggest that PGRMC1 promotes ferroptosis by xCT inhibition in PCC.,Mice,"PGRMC1 :-: xCT, xCT :-: Ferroptosis",Validated,0,_NA_,O00264,34749765,_NA_,04/07/2022,FerrDb team,gene with protein product
Ferroptosis,CIRBP,HGNC:1982,ENSG00000099622,_NA_,Suppression of CIRBP inhibits ferroptosis in HK2 cells.,Human,"CIRBP :+: ELAVL1, ELAVL1 :+: Ferroptosis",Validated,0,_NA_,Q14011,34114349,_NA_,04/07/2022,FerrDb team,gene with protein product
Ferroptosis,FAR1,HGNC:26222,ENSG00000197601,_NA_,Inactivation of FAR1 diminishes SFA-dependent ferroptosis.,Human,FAR1 :+: Ferroptosis,Validated,0,_NA_,Q8WVX9,33731874,_NA_,04/07/2022,FerrDb team,gene with protein product
Ferroptosis,circPSEN1,_NA_,_NA_,_NA_,Knockdown of circ-PSEN1 suppresses ferroptosis of HG-treated ARPE19 cells.,Human,"circPSEN1 :-: miR-200b-3p, miR-200b-3p :+: CFL2, CFL2 :-: Ferroptosis",Validated,0,_NA_,_NA_,34903141,_NA_,04/07/2022,FerrDb team,circular RNA
Ferroptosis,USP11,HGNC:12609,ENSG00000102226,_NA_,Increased expression of USP11 promotes ferroptosis.,Mice,"USP11 :+: ACSL4, ACSL4 :+: Ferroptosis, USP11 :-: GPX4, GPX4 :-: Ferroptosis, USP11 :-: FTH1, FTH1 :-: Ferroptosis",Validated,0,_NA_,P51784,34839355,_NA_,04/07/2022,FerrDb team,gene with protein product
Ferroptosis,STING1,HGNC:27962,ENSG00000184584,_NA_,STING1 Promotes Ferroptosis Through MFN1/2-Dependent Mitochondrial Fusion.,Human,STING1 :+: Ferroptosis,Validated,0,_NA_,Q86WV6,34195205,_NA_,04/07/2022,FerrDb team,gene with protein product
Ferroptosis,YAP1,HGNC:16262,ENSG00000137693,_NA_,Knockdown of YAP inhibits ferroptosis in HCC cells.,Human,YAP :+: Ferroptosis,Validated,0,_NA_,P46937,34977009,YAP in article.,08/04/2022,FerrDb team,gene with protein product
Ferroptosis,HMOX1,HGNC:5013,ENSG00000100292,_NA_,"Finally, inhibition or induction of Hmox1 decreased or increased cardiac ferroptosis in SCD mice, respectively.",Mice,HMOX1 :+: Ferroptosis,Validated,0,_NA_,P09601,34388243,_NA_,04/08/2022,FerrDb team,gene with protein product
Ferroptosis,MIR135B,HGNC:31760,ENSG00000199059,_NA_,miR-135b-3p Promotes Cardiomyocyte Ferroptosis by Targeting GPX4 and Aggravates Myocardial Ischemia/Reperfusion Injury.,Rat,"MIR135B :-: GPX4, GPX4 :-: Ferroptosis",Validated,0,_NA_,_NA_,34485394,_NA_,04/08/2022,FerrDb team,"RNA, micro"
Ferroptosis,TRIM26,HGNC:12962,ENSG00000234127,_NA_,TRIM26 Overexpression Promotes HSCs Ferroptosis.,Human,"TRIM26 :-: SLC7A11, SLC7A11 :-: Ferroptosis",Validated,0,_NA_,Q12899,33869196,_NA_,04/08/2022,FerrDb team,gene with protein product
Ferroptosis,YAP1,HGNC:16262,ENSG00000137693,_NA_,The Hippo Pathway Effector YAP Promotes Ferroptosis via the E3 Ligase SKP2.,Human,"YAP :+: SKP2, SKP2 :+: TFRC, TFRC :+: Ferroptosis",Validated,0,_NA_,P46937,33707306,YAP in article.,08/04/2022,FerrDb team,gene with protein product
Ferroptosis,NDRG1,HGNC:7679,ENSG00000104419,_NA_,NDRG1 Activation Correlated with Ferroptosis Induction and EMT Inhibition.,Human,"NDRG1 :-: GPX4, GPX4 :-: Ferroptosis",Deduced,0,_NA_,Q92597,34917147,_NA_,04/08/2022,FerrDb team,gene with protein product
Ferroptosis,MIR302A,HGNC:31623,ENSG00000207927,_NA_,MicroRNA-302a-3p induces ferroptosis of non-small cell lung cancer cells via targeting ferroportin.,Human,"MIR302A :-: ferroportin, ferroportin :-: Ferroptosis",Validated,0,_NA_,_NA_,34181495,_NA_,04/08/2022,FerrDb team,"RNA, micro"
Ferroptosis,ASMTL-AS1,HGNC:25811,ENSG00000236017,_NA_,"In conclusion, we first demonstrated that ASMTL-AS1 positively regulated SAT1 to promote ferroptosis and could stabilize SAT1 mRNA via recruiting U2AF2, shedding a light on a novel molecular mechanism in LUAD progression.",Human,"ASMTL-AS1 :+: SAT1, SAT1 :+: Ferroptosis",Validated,0,_NA_,_NA_,34658100,Long non-coding RNA.,04/11/2022,FerrDb team,"RNA, long non-coding"
Ferroptosis,ZFAS1,HGNC:33101,ENSG00000177410,_NA_,Inhibition of ZFAS1 repressed ferroptosis in mice with DbCM‐ and HG‐treated cardiomyocytes.,Mice,"ZFAS1 :-: miR‐150‐5p, miR‐150‐5p :+: CCND2, CCND2 :-: Ferroptosis",Validated,0,_NA_,_NA_,34609043,Long non-coding RNA.,04/12/2022,FerrDb team,"RNA, long non-coding"
Ferroptosis,FADS2,HGNC:3575,ENSG00000134824,_NA_,"We unexpectedly found that siRNA depletion of FADS2, like treatment with DFO or the ferroptosis inhibitor ferrostatin-1 (Fer1) (Dixon et al., 2012), protected cells from ferroptosis induced by the cystine/glutamate transporter (xCT) inhibitor erastin and the GPX4 inhibitor RSL3 in Huh-7.5 cells (Figures 5A, 5B, and S5A).",Human,FADS2 :+: Ferroptosis,Validated,0,_NA_,O95864,34520742,_NA_,04/12/2022,FerrDb team,gene with protein product
